config_key,assignment_policy_key,background_mode,top_k,separation_profile,time_offset_family,candidate_budget,min_x_separation_mm,case_count,assigned_case_count,all_truth_case_count,unique_all_truth_case_count,unique_target0_hit_count,unique_target1_hit_count,unique_target2_hit_count,mean_unique_truth_hit_count,mean_elapsed_time_s
mean_top40_distinct20_baseline,top40_minx12,mean,40,distinct20,baseline,40,12.0,12,12,0,0,3,5,5,1.0833333333333333,0.0003810723622639974
mean_top40_moderate12_baseline,top40_minx12,mean,40,moderate12,baseline,40,12.0,12,12,0,0,0,9,4,1.0833333333333333,0.0033188660939534507
mean_top40_moderate12_wide,top40_minx12,mean,40,moderate12,wide,40,12.0,12,12,0,0,0,8,5,1.0833333333333333,0.0029081503550211587
mean_top80_distinct20_baseline,top40_minx12,mean,80,distinct20,baseline,40,12.0,12,12,0,0,3,5,5,1.0833333333333333,0.00038584073384602863
mean_top80_moderate12_baseline,top40_minx12,mean,80,moderate12,baseline,40,12.0,12,12,0,0,0,9,4,1.0833333333333333,0.0033803383509318032
mean_top80_moderate12_wide,top40_minx12,mean,80,moderate12,wide,40,12.0,12,12,0,0,0,8,5,1.0833333333333333,0.0029854377110799155
mean_top20_distinct20_baseline,top40_minx20,mean,20,distinct20,baseline,40,20.0,12,12,0,0,4,4,5,1.0833333333333333,0.00037781397501627606
mean_top40_distinct20_baseline,top40_minx20,mean,40,distinct20,baseline,40,20.0,12,12,0,0,4,4,5,1.0833333333333333,0.00036531686782836914
mean_top80_distinct20_baseline,top40_minx20,mean,80,distinct20,baseline,40,20.0,12,12,0,0,4,4,5,1.0833333333333333,0.00036789973576863605
none_top20_distinct20_baseline,top40_minx20,none,20,distinct20,baseline,40,20.0,12,12,1,0,3,4,6,1.0833333333333333,0.00028600295384724933
none_top40_distinct20_baseline,top40_minx20,none,40,distinct20,baseline,40,20.0,12,12,1,0,3,4,6,1.0833333333333333,0.0002876122792561849
none_top80_distinct20_baseline,top40_minx20,none,80,distinct20,baseline,40,20.0,12,12,1,0,3,4,6,1.0833333333333333,0.00028719504674275714
mean_top20_distinct20_baseline,top10_minx8,mean,20,distinct20,baseline,10,8.0,12,12,0,0,2,4,6,1.0,0.00014150142669677734
mean_top40_distinct20_baseline,top10_minx8,mean,40,distinct20,baseline,10,8.0,12,12,0,0,2,4,6,1.0,0.0001433690388997396
mean_top80_distinct20_baseline,top10_minx8,mean,80,distinct20,baseline,10,8.0,12,12,0,0,2,4,6,1.0,0.00013210376103719076
mean_top20_moderate12_baseline,top10_minx12,mean,20,moderate12,baseline,10,12.0,12,12,0,0,0,8,4,1.0,8.654594421386719e-05
mean_top40_moderate12_baseline,top10_minx12,mean,40,moderate12,baseline,10,12.0,12,12,0,0,0,8,4,1.0,7.822116216023763e-05
mean_top80_moderate12_baseline,top10_minx12,mean,80,moderate12,baseline,10,12.0,12,12,0,0,0,8,4,1.0,7.86582628885905e-05
none_top20_distinct20_baseline,top10_minx12,none,20,distinct20,baseline,10,12.0,12,12,1,0,1,4,7,1.0,9.17514165242513e-05
none_top40_distinct20_baseline,top10_minx12,none,40,distinct20,baseline,10,12.0,12,12,1,0,1,4,7,1.0,9.312232335408528e-05
none_top80_distinct20_baseline,top10_minx12,none,80,distinct20,baseline,10,12.0,12,12,1,0,1,4,7,1.0,9.28044319152832e-05
mean_top20_distinct20_wide,top10_minx20,mean,20,distinct20,wide,10,20.0,12,12,0,0,3,3,6,1.0,7.796287536621094e-05
mean_top40_distinct20_wide,top10_minx20,mean,40,distinct20,wide,10,20.0,12,12,0,0,3,3,6,1.0,7.838010787963867e-05
mean_top80_distinct20_wide,top10_minx20,mean,80,distinct20,wide,10,20.0,12,12,0,0,3,3,6,1.0,7.83999760945638e-05
none_top20_moderate12_baseline,top10_minx20,none,20,moderate12,baseline,10,20.0,12,9,0,0,3,3,6,1.0,7.541974385579427e-05
none_top40_moderate12_baseline,top10_minx20,none,40,moderate12,baseline,10,20.0,12,9,0,0,3,3,6,1.0,7.490317026774089e-05
none_top80_moderate12_baseline,top10_minx20,none,80,moderate12,baseline,10,20.0,12,9,0,0,3,3,6,1.0,7.468461990356445e-05
mean_top20_distinct20_baseline,top20_minx8,mean,20,distinct20,baseline,20,8.0,12,12,0,0,2,4,6,1.0,0.000403900941212972
mean_top40_distinct20_baseline,top20_minx8,mean,40,distinct20,baseline,20,8.0,12,12,0,0,2,4,6,1.0,0.0003885229428609212
mean_top80_distinct20_baseline,top20_minx8,mean,80,distinct20,baseline,20,8.0,12,12,0,0,2,4,6,1.0,0.00039269526799519855
median_top20_dense4_baseline,top20_minx8,median,20,dense4,baseline,20,8.0,12,12,0,0,0,8,4,1.0,0.0005691846211751302
median_top20_dense4_wide,top20_minx8,median,20,dense4,wide,20,8.0,12,11,0,0,0,8,4,1.0,0.0005768537521362305
median_top40_dense4_baseline,top20_minx8,median,40,dense4,baseline,20,8.0,12,12,0,0,0,8,4,1.0,0.000568528970082601
median_top40_dense4_wide,top20_minx8,median,40,dense4,wide,20,8.0,12,11,0,0,0,8,4,1.0,0.0005690654118855795
median_top80_dense4_baseline,top20_minx8,median,80,dense4,baseline,20,8.0,12,12,0,0,0,8,4,1.0,0.000571290651957194
median_top80_dense4_wide,top20_minx8,median,80,dense4,wide,20,8.0,12,11,0,0,0,8,4,1.0,0.0005675156911214193
median_top20_dense4_wide,top20_minx12,median,20,dense4,wide,20,12.0,12,10,0,0,0,8,4,1.0,0.000545640786488851
median_top40_dense4_wide,top20_minx12,median,40,dense4,wide,20,12.0,12,10,0,0,0,8,4,1.0,0.0005351702372233073
median_top80_dense4_wide,top20_minx12,median,80,dense4,wide,20,12.0,12,10,0,0,0,8,4,1.0,0.0005328059196472168
none_top20_distinct20_baseline,top20_minx12,none,20,distinct20,baseline,20,12.0,12,12,1,0,1,4,7,1.0,0.00029722849527994793
none_top40_distinct20_baseline,top20_minx12,none,40,distinct20,baseline,20,12.0,12,12,1,0,1,4,7,1.0,0.0003006656964619954
none_top80_distinct20_baseline,top20_minx12,none,80,distinct20,baseline,20,12.0,12,12,1,0,1,4,7,1.0,0.0003003080685933431
mean_top20_distinct20_wide,top20_minx20,mean,20,distinct20,wide,20,20.0,12,12,0,0,3,3,6,1.0,0.00036801894505818683
mean_top20_moderate12_wide,top20_minx20,mean,20,moderate12,wide,20,20.0,12,12,0,0,1,6,5,1.0,0.0006540616353352865
mean_top40_distinct20_wide,top20_minx20,mean,40,distinct20,wide,20,20.0,12,12,0,0,3,3,6,1.0,0.00037499268849690753
mean_top40_moderate12_wide,top20_minx20,mean,40,moderate12,wide,20,20.0,12,12,0,0,1,6,5,1.0,0.000597834587097168
mean_top80_distinct20_wide,top20_minx20,mean,80,distinct20,wide,20,20.0,12,12,0,0,3,3,6,1.0,0.00037775437037150067
mean_top80_moderate12_wide,top20_minx20,mean,80,moderate12,wide,20,20.0,12,12,0,0,1,6,5,1.0,0.0006044109662373861
mean_top20_distinct20_baseline,top40_minx8,mean,20,distinct20,baseline,40,8.0,12,12,0,0,2,4,6,1.0,0.00040729840596516925
mean_top40_distinct20_baseline,top40_minx8,mean,40,distinct20,baseline,40,8.0,12,12,0,0,2,4,6,1.0,0.0003858804702758789
mean_top80_distinct20_baseline,top40_minx8,mean,80,distinct20,baseline,40,8.0,12,12,0,0,2,4,6,1.0,0.0003914038340250651
median_top20_dense4_baseline,top40_minx8,median,20,dense4,baseline,40,8.0,12,12,0,0,0,8,4,1.0,0.000558475653330485
median_top20_dense4_wide,top40_minx8,median,20,dense4,wide,40,8.0,12,11,0,0,0,8,4,1.0,0.0005625685056050619
median_top40_dense4_baseline,top40_minx8,median,40,dense4,baseline,40,8.0,12,12,0,0,0,8,4,1.0,0.005269646644592285
median_top80_dense4_baseline,top40_minx8,median,80,dense4,baseline,40,8.0,12,12,0,0,0,8,4,1.0,0.005265494187672933
mean_top40_dense4_baseline,top40_minx12,mean,40,dense4,baseline,40,12.0,12,12,0,0,0,6,6,1.0,0.004780014355977376
mean_top40_dense4_wide,top40_minx12,mean,40,dense4,wide,40,12.0,12,12,0,0,0,6,6,1.0,0.004647513230641683
mean_top80_dense4_baseline,top40_minx12,mean,80,dense4,baseline,40,12.0,12,12,0,0,0,6,6,1.0,0.004779716332753499
mean_top80_dense4_wide,top40_minx12,mean,80,dense4,wide,40,12.0,12,12,0,0,0,6,6,1.0,0.004703819751739502
median_top20_dense4_wide,top40_minx12,median,20,dense4,wide,40,12.0,12,10,0,0,0,8,4,1.0,0.0005379915237426758
none_top20_distinct20_baseline,top40_minx12,none,20,distinct20,baseline,40,12.0,12,12,1,0,1,4,7,1.0,0.0002993345260620117
none_top40_distinct20_baseline,top40_minx12,none,40,distinct20,baseline,40,12.0,12,12,1,0,1,4,7,1.0,0.00030108292897542316
none_top80_distinct20_baseline,top40_minx12,none,80,distinct20,baseline,40,12.0,12,12,1,0,1,4,7,1.0,0.0002994139989217122
mean_top20_distinct20_wide,top40_minx20,mean,20,distinct20,wide,40,20.0,12,12,0,0,3,3,6,1.0,0.000371396541595459
mean_top20_moderate12_wide,top40_minx20,mean,20,moderate12,wide,40,20.0,12,12,0,0,1,6,5,1.0,0.0006555716196695963
mean_top40_distinct20_wide,top40_minx20,mean,40,distinct20,wide,40,20.0,12,12,0,0,3,3,6,1.0,0.00037815173467000324
mean_top40_moderate12_wide,top40_minx20,mean,40,moderate12,wide,40,20.0,12,12,0,0,1,6,5,1.0,0.0026166637738545737
mean_top80_distinct20_wide,top40_minx20,mean,80,distinct20,wide,40,20.0,12,12,0,0,3,3,6,1.0,0.00037781397501627606
mean_top80_moderate12_wide,top40_minx20,mean,80,moderate12,wide,40,20.0,12,12,0,0,1,6,5,1.0,0.002679248650868734
mean_top20_dense4_baseline,top10_minx8,mean,20,dense4,baseline,10,8.0,12,10,0,0,0,7,4,0.9166666666666666,0.000121613343556722
mean_top20_moderate12_baseline,top10_minx8,mean,20,moderate12,baseline,10,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0001443624496459961
mean_top20_moderate12_wide,top10_minx8,mean,20,moderate12,wide,10,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.00013842185338338217
mean_top40_dense4_baseline,top10_minx8,mean,40,dense4,baseline,10,8.0,12,10,0,0,0,7,4,0.9166666666666666,0.00011223554611206055
mean_top40_moderate12_baseline,top10_minx8,mean,40,moderate12,baseline,10,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0001277923583984375
mean_top40_moderate12_wide,top10_minx8,mean,40,moderate12,wide,10,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0001277327537536621
mean_top80_dense4_baseline,top10_minx8,mean,80,dense4,baseline,10,8.0,12,10,0,0,0,7,4,0.9166666666666666,0.00011245409647623698
mean_top80_moderate12_baseline,top10_minx8,mean,80,moderate12,baseline,10,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0001310110092163086
mean_top80_moderate12_wide,top10_minx8,mean,80,moderate12,wide,10,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.00012960036595662436
median_top20_moderate12_wide,top10_minx8,median,20,moderate12,wide,10,8.0,12,12,0,0,0,5,6,0.9166666666666666,0.00013697147369384766
median_top40_moderate12_wide,top10_minx8,median,40,moderate12,wide,10,8.0,12,12,0,0,0,5,6,0.9166666666666666,0.0001324613889058431
median_top80_moderate12_wide,top10_minx8,median,80,moderate12,wide,10,8.0,12,12,0,0,0,5,6,0.9166666666666666,0.0001348257064819336
mean_top20_moderate12_baseline,top20_minx8,mean,20,moderate12,baseline,20,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0007817546526590983
mean_top20_moderate12_wide,top20_minx8,mean,20,moderate12,wide,20,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0007714430491129557
mean_top40_moderate12_baseline,top20_minx8,mean,40,moderate12,baseline,20,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0007208585739135742
mean_top40_moderate12_wide,top20_minx8,mean,40,moderate12,wide,20,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0007034738858540853
mean_top80_moderate12_baseline,top20_minx8,mean,80,moderate12,baseline,20,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0007276535034179688
mean_top80_moderate12_wide,top20_minx8,mean,80,moderate12,wide,20,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0007155140240987142
median_top20_moderate12_wide,top20_minx8,median,20,moderate12,wide,20,8.0,12,12,0,0,0,5,6,0.9166666666666666,0.0007178783416748047
median_top40_moderate12_wide,top20_minx8,median,40,moderate12,wide,20,8.0,12,12,0,0,0,5,6,0.9166666666666666,0.0007189710934956869
median_top80_moderate12_wide,top20_minx8,median,80,moderate12,wide,20,8.0,12,12,0,0,0,5,6,0.9166666666666666,0.0007194677988688151
mean_top20_moderate12_baseline,top20_minx20,mean,20,moderate12,baseline,20,20.0,12,12,0,0,2,4,5,0.9166666666666666,0.0006618102391560873
mean_top40_moderate12_baseline,top20_minx20,mean,40,moderate12,baseline,20,20.0,12,12,0,0,2,4,5,0.9166666666666666,0.0005976160367329916
mean_top80_moderate12_baseline,top20_minx20,mean,80,moderate12,baseline,20,20.0,12,12,0,0,2,4,5,0.9166666666666666,0.0006109277407328287
mean_top20_moderate12_baseline,top40_minx8,mean,20,moderate12,baseline,40,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0007851918538411459
mean_top20_moderate12_wide,top40_minx8,mean,20,moderate12,wide,40,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0007734100023905436
mean_top40_moderate12_baseline,top40_minx8,mean,40,moderate12,baseline,40,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0034216642379760742
mean_top40_moderate12_wide,top40_minx8,mean,40,moderate12,wide,40,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.003004948298136393
mean_top80_moderate12_baseline,top40_minx8,mean,80,moderate12,baseline,40,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0034923156102498374
mean_top80_moderate12_wide,top40_minx8,mean,80,moderate12,wide,40,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.003076632817586263
median_top20_moderate12_wide,top40_minx8,median,20,moderate12,wide,40,8.0,12,12,0,0,0,5,6,0.9166666666666666,0.0007235010464986166
median_top40_moderate12_wide,top40_minx8,median,40,moderate12,wide,40,8.0,12,12,0,0,0,5,6,0.9166666666666666,0.0033285021781921387
median_top80_moderate12_wide,top40_minx8,median,80,moderate12,wide,40,8.0,12,12,0,0,0,5,6,0.9166666666666666,0.003368635972340902
none_top40_dense4_wide,top40_minx8,none,40,dense4,wide,40,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.0056274135907491045
none_top80_dense4_wide,top40_minx8,none,80,dense4,wide,40,8.0,12,12,0,0,0,6,5,0.9166666666666666,0.005617956320444743
mean_top20_moderate12_baseline,top40_minx20,mean,20,moderate12,baseline,40,20.0,12,12,0,0,2,4,5,0.9166666666666666,0.0006627440452575684
mean_top40_moderate12_baseline,top40_minx20,mean,40,moderate12,baseline,40,20.0,12,12,0,0,2,4,5,0.9166666666666666,0.0029720067977905273
mean_top80_moderate12_baseline,top40_minx20,mean,80,moderate12,baseline,40,20.0,12,12,0,0,2,4,5,0.9166666666666666,0.0030176639556884766
none_top20_distinct20_wide,top10_minx8,none,20,distinct20,wide,10,8.0,12,12,1,0,1,4,5,0.8333333333333334,0.0001421968142191569
none_top40_distinct20_wide,top10_minx8,none,40,distinct20,wide,10,8.0,12,12,1,0,1,4,5,0.8333333333333334,0.0001423358917236328
none_top80_distinct20_wide,top10_minx8,none,80,distinct20,wide,10,8.0,12,12,1,0,1,4,5,0.8333333333333334,0.00014342864354451498
median_top20_moderate12_baseline,top10_minx12,median,20,moderate12,baseline,10,12.0,12,12,0,0,0,5,5,0.8333333333333334,8.440017700195312e-05
median_top20_moderate12_wide,top10_minx12,median,20,moderate12,wide,10,12.0,12,12,0,0,0,5,5,0.8333333333333334,7.863839467366536e-05
median_top40_moderate12_baseline,top10_minx12,median,40,moderate12,baseline,10,12.0,12,12,0,0,0,5,5,0.8333333333333334,8.219480514526367e-05
median_top40_moderate12_wide,top10_minx12,median,40,moderate12,wide,10,12.0,12,12,0,0,0,5,5,0.8333333333333334,7.738669713338216e-05
median_top80_moderate12_baseline,top10_minx12,median,80,moderate12,baseline,10,12.0,12,12,0,0,0,5,5,0.8333333333333334,8.589029312133789e-05
median_top80_moderate12_wide,top10_minx12,median,80,moderate12,wide,10,12.0,12,12,0,0,0,5,5,0.8333333333333334,7.748603820800781e-05
none_top20_distinct20_wide,top10_minx12,none,20,distinct20,wide,10,12.0,12,12,2,0,2,3,5,0.8333333333333334,8.893013000488281e-05
none_top40_distinct20_wide,top10_minx12,none,40,distinct20,wide,10,12.0,12,12,2,0,2,3,5,0.8333333333333334,9.000301361083984e-05
none_top80_distinct20_wide,top10_minx12,none,80,distinct20,wide,10,12.0,12,12,2,0,2,3,5,0.8333333333333334,9.032090504964192e-05
none_top20_distinct20_wide,top10_minx20,none,20,distinct20,wide,10,20.0,12,12,2,0,2,2,6,0.8333333333333334,8.555253346761067e-05
none_top40_distinct20_wide,top10_minx20,none,40,distinct20,wide,10,20.0,12,12,2,0,2,2,6,0.8333333333333334,8.533398310343425e-05
none_top80_distinct20_wide,top10_minx20,none,80,distinct20,wide,10,20.0,12,12,2,0,2,2,6,0.8333333333333334,8.706251780192058e-05
none_top20_dense4_wide,top20_minx8,none,20,dense4,wide,20,8.0,12,12,0,0,0,6,4,0.8333333333333334,0.0006498495737711588
none_top20_distinct20_wide,top20_minx8,none,20,distinct20,wide,20,8.0,12,12,1,0,1,4,5,0.8333333333333334,0.00034558773040771484
none_top40_dense4_wide,top20_minx8,none,40,dense4,wide,20,8.0,12,12,0,0,0,6,4,0.8333333333333334,0.0006380677223205566
none_top40_distinct20_wide,top20_minx8,none,40,distinct20,wide,20,8.0,12,12,1,0,1,4,5,0.8333333333333334,0.0003440976142883301
none_top80_dense4_wide,top20_minx8,none,80,dense4,wide,20,8.0,12,12,0,0,0,6,4,0.8333333333333334,0.0006400346755981445
none_top80_distinct20_wide,top20_minx8,none,80,distinct20,wide,20,8.0,12,12,1,0,1,4,5,0.8333333333333334,0.00034805138905843097
median_top20_moderate12_baseline,top20_minx12,median,20,moderate12,baseline,20,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0007071097691853842
median_top20_moderate12_wide,top20_minx12,median,20,moderate12,wide,20,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0006859898567199707
median_top40_moderate12_baseline,top20_minx12,median,40,moderate12,baseline,20,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0007041692733764648
median_top40_moderate12_wide,top20_minx12,median,40,moderate12,wide,20,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0006816585858662924
median_top80_moderate12_baseline,top20_minx12,median,80,moderate12,baseline,20,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0006992618242899576
median_top80_moderate12_wide,top20_minx12,median,80,moderate12,wide,20,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0006835063298543295
none_top20_dense4_baseline,top20_minx12,none,20,dense4,baseline,20,12.0,12,7,0,0,0,5,5,0.8333333333333334,0.0005675554275512695
none_top20_distinct20_wide,top20_minx12,none,20,distinct20,wide,20,12.0,12,12,2,0,2,3,5,0.8333333333333334,0.0003343820571899414
none_top40_dense4_baseline,top20_minx12,none,40,dense4,baseline,20,12.0,12,7,0,0,0,5,5,0.8333333333333334,0.0005695025126139323
none_top40_distinct20_wide,top20_minx12,none,40,distinct20,wide,20,12.0,12,12,2,0,2,3,5,0.8333333333333334,0.000337064266204834
none_top80_dense4_baseline,top20_minx12,none,80,dense4,baseline,20,12.0,12,7,0,0,0,5,5,0.8333333333333334,0.0005666017532348633
none_top80_distinct20_wide,top20_minx12,none,80,distinct20,wide,20,12.0,12,12,2,0,2,3,5,0.8333333333333334,0.0003349781036376953
none_top20_distinct20_wide,top20_minx20,none,20,distinct20,wide,20,20.0,12,12,2,0,2,2,6,0.8333333333333334,0.0003249247868855794
none_top40_distinct20_wide,top20_minx20,none,40,distinct20,wide,20,20.0,12,12,2,0,2,2,6,0.8333333333333334,0.0003260374069213867
none_top80_distinct20_wide,top20_minx20,none,80,distinct20,wide,20,20.0,12,12,2,0,2,2,6,0.8333333333333334,0.0003229379653930664
none_top20_dense4_wide,top40_minx8,none,20,dense4,wide,40,8.0,12,12,0,0,0,6,4,0.8333333333333334,0.000632325808207194
none_top20_distinct20_wide,top40_minx8,none,20,distinct20,wide,40,8.0,12,12,1,0,1,4,5,0.8333333333333334,0.000342865784962972
none_top40_distinct20_wide,top40_minx8,none,40,distinct20,wide,40,8.0,12,12,1,0,1,4,5,0.8333333333333334,0.00034620364507039386
none_top80_distinct20_wide,top40_minx8,none,80,distinct20,wide,40,8.0,12,12,1,0,1,4,5,0.8333333333333334,0.0003420710563659668
median_top20_moderate12_baseline,top40_minx12,median,20,moderate12,baseline,40,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0007038911183675131
median_top20_moderate12_wide,top40_minx12,median,20,moderate12,wide,40,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0006920496622721354
median_top40_moderate12_baseline,top40_minx12,median,40,moderate12,baseline,40,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.003392080465952555
median_top40_moderate12_wide,top40_minx12,median,40,moderate12,wide,40,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0032157103220621743
median_top80_moderate12_baseline,top40_minx12,median,80,moderate12,baseline,40,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0034142335255940757
median_top80_moderate12_wide,top40_minx12,median,80,moderate12,wide,40,12.0,12,12,0,0,0,5,5,0.8333333333333334,0.0032330950101216636
none_top20_dense4_baseline,top40_minx12,none,20,dense4,baseline,40,12.0,12,7,0,0,0,5,5,0.8333333333333334,0.0005622704823811849
none_top20_distinct20_wide,top40_minx12,none,20,distinct20,wide,40,12.0,12,12,2,0,2,3,5,0.8333333333333334,0.0003344217936197917
none_top40_distinct20_wide,top40_minx12,none,40,distinct20,wide,40,12.0,12,12,2,0,2,3,5,0.8333333333333334,0.00033624966939290363
none_top80_distinct20_wide,top40_minx12,none,80,distinct20,wide,40,12.0,12,12,2,0,2,3,5,0.8333333333333334,0.00033613046010335285
none_top20_distinct20_wide,top40_minx20,none,20,distinct20,wide,40,20.0,12,12,2,0,2,2,6,0.8333333333333334,0.00032391150792439777
none_top40_dense4_baseline,top40_minx20,none,40,dense4,baseline,40,20.0,12,10,0,0,0,4,6,0.8333333333333334,0.0048488179842631025
none_top40_distinct20_wide,top40_minx20,none,40,distinct20,wide,40,20.0,12,12,2,0,2,2,6,0.8333333333333334,0.00032407045364379883
none_top80_dense4_baseline,top40_minx20,none,80,dense4,baseline,40,20.0,12,10,0,0,0,4,6,0.8333333333333334,0.004881123701731364
none_top80_distinct20_wide,top40_minx20,none,80,distinct20,wide,40,20.0,12,12,2,0,2,2,6,0.8333333333333334,0.00032387177149454754
median_top20_moderate12_baseline,top10_minx20,median,20,moderate12,baseline,10,20.0,12,10,0,0,3,5,1,0.75,7.216135660807292e-05
median_top40_moderate12_baseline,top10_minx20,median,40,moderate12,baseline,10,20.0,12,10,0,0,3,5,1,0.75,7.110834121704102e-05
median_top80_moderate12_baseline,top10_minx20,median,80,moderate12,baseline,10,20.0,12,10,0,0,3,5,1,0.75,7.124741872151692e-05
none_top20_moderate12_single667,top10_minx20,none,20,moderate12,single667,10,20.0,12,12,0,0,3,4,2,0.75,8.203585942586263e-05
none_top40_moderate12_single667,top10_minx20,none,40,moderate12,single667,10,20.0,12,12,0,0,3,4,2,0.75,8.07642936706543e-05
none_top80_moderate12_single667,top10_minx20,none,80,moderate12,single667,10,20.0,12,12,0,0,3,4,2,0.75,8.26120376586914e-05
none_top20_moderate12_single667,top20_minx20,none,20,moderate12,single667,20,20.0,12,12,0,0,3,4,2,0.75,0.0006675124168395996
none_top40_moderate12_single667,top20_minx20,none,40,moderate12,single667,20,20.0,12,12,0,0,3,4,2,0.75,0.0006647109985351562
none_top80_moderate12_single667,top20_minx20,none,80,moderate12,single667,20,20.0,12,12,0,0,3,4,2,0.75,0.0006668965021769205
median_top20_distinct20_baseline,top20_minx45,median,20,distinct20,baseline,20,45.0,12,6,0,0,0,5,4,0.75,0.00029395023981730145
median_top20_distinct20_wide,top20_minx45,median,20,distinct20,wide,20,45.0,12,6,0,0,1,4,4,0.75,0.00028953949610392254
median_top40_distinct20_baseline,top20_minx45,median,40,distinct20,baseline,20,45.0,12,6,0,0,0,5,4,0.75,0.0002956787745157878
median_top40_distinct20_wide,top20_minx45,median,40,distinct20,wide,20,45.0,12,6,0,0,1,4,4,0.75,0.0002873341242472331
median_top80_distinct20_baseline,top20_minx45,median,80,distinct20,baseline,20,45.0,12,6,0,0,0,5,4,0.75,0.00029126803080240887
median_top80_distinct20_wide,top20_minx45,median,80,distinct20,wide,20,45.0,12,6,0,0,1,4,4,0.75,0.00028443336486816406
mean_top40_dense4_baseline,top40_minx20,mean,40,dense4,baseline,40,20.0,12,9,0,0,1,5,3,0.75,0.0044881900151570635
mean_top80_dense4_baseline,top40_minx20,mean,80,dense4,baseline,40,20.0,12,9,0,0,1,5,3,0.75,0.00447914997736613
none_top20_moderate12_single667,top40_minx20,none,20,moderate12,single667,40,20.0,12,12,0,0,3,4,2,0.75,0.0006716450055440267
none_top40_moderate12_single667,top40_minx20,none,40,moderate12,single667,40,20.0,12,12,0,0,3,4,2,0.75,0.003370980421702067
none_top80_moderate12_single667,top40_minx20,none,80,moderate12,single667,40,20.0,12,12,0,0,3,4,2,0.75,0.0033708810806274414
median_top20_distinct20_baseline,top40_minx45,median,20,distinct20,baseline,40,45.0,12,6,0,0,0,5,4,0.75,0.00029363234837849933
median_top20_distinct20_wide,top40_minx45,median,20,distinct20,wide,40,45.0,12,6,0,0,1,4,4,0.75,0.0002892414728800456
median_top40_distinct20_baseline,top40_minx45,median,40,distinct20,baseline,40,45.0,12,6,0,0,0,5,4,0.75,0.00030801693598429364
median_top40_distinct20_wide,top40_minx45,median,40,distinct20,wide,40,45.0,12,6,0,0,1,4,4,0.75,0.0002887845039367676
median_top40_moderate12_baseline,top40_minx45,median,40,moderate12,baseline,40,45.0,12,8,0,0,0,5,4,0.75,0.0025681257247924805
median_top80_distinct20_baseline,top40_minx45,median,80,distinct20,baseline,40,45.0,12,6,0,0,0,5,4,0.75,0.00030799706776936847
median_top80_distinct20_wide,top40_minx45,median,80,distinct20,wide,40,45.0,12,6,0,0,1,4,4,0.75,0.00028528769810994464
median_top80_moderate12_baseline,top40_minx45,median,80,moderate12,baseline,40,45.0,12,8,0,0,0,5,4,0.75,0.0025786558787027993
none_top20_moderate12_single667,top10_minx8,none,20,moderate12,single667,10,8.0,12,12,0,0,0,6,2,0.6666666666666666,0.00013273954391479492
none_top20_moderate12_wide,top10_minx8,none,20,moderate12,wide,10,8.0,12,12,0,0,0,5,3,0.6666666666666666,0.0001429915428161621
none_top40_moderate12_single667,top10_minx8,none,40,moderate12,single667,10,8.0,12,12,0,0,0,6,2,0.6666666666666666,0.00013152758280436197
none_top40_moderate12_wide,top10_minx8,none,40,moderate12,wide,10,8.0,12,12,0,0,0,5,3,0.6666666666666666,0.0001394947369893392
none_top80_moderate12_single667,top10_minx8,none,80,moderate12,single667,10,8.0,12,12,0,0,0,6,2,0.6666666666666666,0.0001363555590311686
none_top80_moderate12_wide,top10_minx8,none,80,moderate12,wide,10,8.0,12,12,0,0,0,5,3,0.6666666666666666,0.00013913710912068686
none_top20_moderate12_wide,top10_minx12,none,20,moderate12,wide,10,12.0,12,12,0,0,0,5,3,0.6666666666666666,8.785724639892578e-05
