run_number,run_dir,status,reason,inventory_path,figure_notes_path,animation_count,total_frames,animations
535,outputs/experiments/535_source_shape_center_interval_reporting_handoff,skipped,no existing true wavefield GIF,,,0,0,
534,outputs/experiments/534_coordinate_confidence_aggregate_close50_txrx20_vs_txrx40_sources5_metadata_repair,skipped,no existing true wavefield GIF,,,0,0,
533,outputs/experiments/533_variable_depth_radius_txrx50_objective_reporting_handoff,skipped,no existing true wavefield GIF,,,0,0,
532,outputs/experiments/532_variable_depth_radius_txrx50_all_condition_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
531,outputs/experiments/531_variable_depth_radius_all_targets_three_seed_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
530,outputs/experiments/530_variable_depth_radius_target1_three_seed_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
529,outputs/experiments/529_variable_depth_radius_seed34_target1_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
528,outputs/experiments/528_coordinate_optimizer_variable_depth_radius_seed34_target1_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
527,outputs/experiments/527_variable_depth_radius_seed13_target1_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
526,outputs/experiments/526_coordinate_optimizer_variable_depth_radius_seed13_target1_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
525,outputs/experiments/525_variable_depth_radius_target2_three_seed_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
524,outputs/experiments/524_variable_depth_radius_seed34_target2_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
523,outputs/experiments/523_coordinate_optimizer_variable_depth_radius_seed34_target2_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
522,outputs/experiments/522_variable_depth_radius_seed13_target2_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
521,outputs/experiments/521_coordinate_optimizer_variable_depth_radius_seed13_target2_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
520,outputs/experiments/520_variable_depth_radius_target0_three_seed_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
519,outputs/experiments/519_variable_depth_radius_seed34_target0_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
518,outputs/experiments/518_coordinate_optimizer_variable_depth_radius_seed34_target0_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
517,outputs/experiments/517_variable_depth_radius_target0_seed13_seed55_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
516,outputs/experiments/516_variable_depth_radius_seed13_target0_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
515,outputs/experiments/515_coordinate_optimizer_variable_depth_radius_seed13_target0_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
514,outputs/experiments/514_variable_depth_radius_all_targets_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
513,outputs/experiments/513_variable_depth_radius_target1_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
512,outputs/experiments/512_coordinate_optimizer_variable_depth_radius_target1_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
511,outputs/experiments/511_variable_depth_radius_target2_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
510,outputs/experiments/510_coordinate_optimizer_variable_depth_radius_target2_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
509,outputs/experiments/509_variable_depth_radius_target0_txrx50_ringdown025_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
508,outputs/experiments/508_coordinate_optimizer_variable_depth_radius_target0_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
507,outputs/experiments/507_source_shape_center_true_state_veryhigh_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
506,outputs/experiments/506_multi_rebar_coupled_source_shape_true_state_radius_veryhigh_objectives,skipped,no existing true wavefield GIF,,,0,0,
505,outputs/experiments/505_variable_depth_radius_all_targets_txrx50_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
504,outputs/experiments/504_coordinate_optimizer_variable_depth_radius_target1_txrx50_three_seed_objective_variants,skipped,no existing true wavefield GIF,,,0,0,
503,outputs/experiments/503_variable_depth_radius_target0_target2_txrx50_objective_confidence_report,skipped,no existing true wavefield GIF,,,0,0,
502,outputs/experiments/502_variable_depth_radius_target0_target2_txrx50_three_seed_objective_variant_report,skipped,no existing true wavefield GIF,,,0,0,
501,outputs/experiments/501_coordinate_optimizer_variable_depth_radius_target2_txrx50_three_seed_objective_variants,skipped,no existing true wavefield GIF,,,0,0,
500,outputs/experiments/500_variable_depth_radius_target0_txrx50_three_seed_objective_variant_report,skipped,no existing true wavefield GIF,,,0,0,
499,outputs/experiments/499_coordinate_optimizer_variable_depth_radius_target0_txrx50_three_seed_objective_variants,skipped,no existing true wavefield GIF,,,0,0,
498,outputs/experiments/498_variable_depth_radius_seed13_seed34_seed55_txrx50_final_interval_summary,skipped,no existing true wavefield GIF,,,0,0,
497,outputs/experiments/497_variable_depth_radius_seed13_txrx50_final_interval_summary,skipped,no existing true wavefield GIF,,,0,0,
496,outputs/experiments/496_coordinate_optimizer_variable_depth_radius_seed13_target2_final_zr_txrx50,skipped,no existing true wavefield GIF,,,0,0,
495,outputs/experiments/495_coordinate_optimizer_variable_depth_radius_seed13_target0_final_zr_txrx50,skipped,no existing true wavefield GIF,,,0,0,
494,outputs/experiments/494_variable_depth_radius_seed34_seed55_txrx50_final_interval_summary,skipped,no existing true wavefield GIF,,,0,0,
493,outputs/experiments/493_variable_depth_radius_seed34_txrx50_final_interval_summary,skipped,no existing true wavefield GIF,,,0,0,
492,outputs/experiments/492_coordinate_optimizer_variable_depth_radius_seed34_target2_final_zr_txrx50,skipped,no existing true wavefield GIF,,,0,0,
491,outputs/experiments/491_coordinate_optimizer_variable_depth_radius_seed34_target0_final_zr_txrx50,skipped,no existing true wavefield GIF,,,0,0,
490,outputs/experiments/490_variable_depth_radius_seed55_txrx50_final_interval_summary,skipped,no existing true wavefield GIF,,,0,0,
489,outputs/experiments/489_coordinate_optimizer_variable_depth_radius_seed55_target2_final_zr_txrx50,skipped,no existing true wavefield GIF,,,0,0,
488,outputs/experiments/488_coordinate_optimizer_variable_depth_radius_seed55_target0_final_zr_txrx50,skipped,no existing true wavefield GIF,,,0,0,
487,outputs/experiments/487_variable_depth_radius_seed55_txrx35_final_interval_summary,skipped,no existing true wavefield GIF,,,0,0,
486,outputs/experiments/486_coordinate_optimizer_variable_depth_radius_seed55_target2_final_zr_txrx35,skipped,no existing true wavefield GIF,,,0,0,
485,outputs/experiments/485_coordinate_optimizer_variable_depth_radius_seed55_target0_final_zr_txrx35,skipped,no existing true wavefield GIF,,,0,0,
484,outputs/experiments/484_variable_depth_radius_seed55_sources7_final_interval_summary,skipped,no existing true wavefield GIF,,,0,0,
483,outputs/experiments/483_coordinate_optimizer_variable_depth_radius_seed55_target2_final_zr_sources7,skipped,no existing true wavefield GIF,,,0,0,
482,outputs/experiments/482_coordinate_optimizer_variable_depth_radius_seed55_target0_final_zr_sources7,skipped,no existing true wavefield GIF,,,0,0,
481,outputs/experiments/481_variable_depth_radius_seed13_seed34_seed55_coordinate_confidence_summary,skipped,no existing true wavefield GIF,,,0,0,
480,outputs/experiments/480_variable_depth_radius_seed55_staged_coordinate_confidence_summary,skipped,no existing true wavefield GIF,,,0,0,
479,outputs/experiments/479_coordinate_optimizer_variable_depth_radius_seed55_target0_z_radius_coupled,skipped,no existing true wavefield GIF,,,0,0,
478,outputs/experiments/478_coordinate_optimizer_variable_depth_radius_seed55_target2_xzr_coupled,skipped,no existing true wavefield GIF,,,0,0,
477,outputs/experiments/477_coordinate_optimizer_variable_depth_radius_seed55_radius_only_pass,skipped,no existing true wavefield GIF,,,0,0,
476,outputs/experiments/476_coordinate_optimizer_variable_depth_radius_seed55_target2_location,skipped,no existing true wavefield GIF,,,0,0,
475,outputs/experiments/475_coordinate_optimizer_variable_depth_radius_seed55_target0_location,skipped,no existing true wavefield GIF,,,0,0,
474,outputs/experiments/474_coordinate_optimizer_variable_depth_radius_seed55_target1_location,skipped,no existing true wavefield GIF,,,0,0,
473,outputs/experiments/473_detection_assignment_variable_depth_radius_472,skipped,no existing true wavefield GIF,,,0,0,
472,outputs/experiments/472_detection_multi_rebar_variable_depth_radius_source_mismatch_noise10_seed55,skipped,no existing true wavefield GIF,,,0,0,
471,outputs/experiments/471_variable_depth_radius_seed13_seed34_coordinate_confidence_summary,skipped,no existing true wavefield GIF,,,0,0,
470,outputs/experiments/470_variable_depth_radius_seed34_staged_coordinate_confidence_summary,skipped,no existing true wavefield GIF,,,0,0,
469,outputs/experiments/469_coordinate_optimizer_variable_depth_radius_seed34_target0_z_radius_coupled,skipped,no existing true wavefield GIF,,,0,0,
468,outputs/experiments/468_coordinate_optimizer_variable_depth_radius_seed34_target2_z_radius_coupled,skipped,no existing true wavefield GIF,,,0,0,
467,outputs/experiments/467_coordinate_optimizer_variable_depth_radius_seed34_radius_only_pass,skipped,no existing true wavefield GIF,,,0,0,
466,outputs/experiments/466_coordinate_optimizer_variable_depth_radius_seed34_target2_location,skipped,no existing true wavefield GIF,,,0,0,
465,outputs/experiments/465_coordinate_optimizer_variable_depth_radius_seed34_target1_location,skipped,no existing true wavefield GIF,,,0,0,
464,outputs/experiments/464_coordinate_optimizer_variable_depth_radius_seed34_target0_location,skipped,no existing true wavefield GIF,,,0,0,
463,outputs/experiments/463_detection_assignment_variable_depth_radius_462,skipped,no existing true wavefield GIF,,,0,0,
462,outputs/experiments/462_detection_multi_rebar_variable_depth_radius_source_mismatch_noise10_seed34,skipped,no existing true wavefield GIF,,,0,0,
461,outputs/experiments/461_variable_depth_radius_staged_coordinate_confidence_summary,skipped,no existing true wavefield GIF,,,0,0,
460,outputs/experiments/460_coordinate_optimizer_variable_depth_radius_target2_x_polish_seed13,skipped,no existing true wavefield GIF,,,0,0,
459,outputs/experiments/459_coordinate_optimizer_variable_depth_radius_target0_xz_radius_coupled_seed13,skipped,no existing true wavefield GIF,,,0,0,
458,outputs/experiments/458_coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13,skipped,no existing true wavefield GIF,,,0,0,
457,outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13,skipped,no existing true wavefield GIF,,,0,0,
456,outputs/experiments/456_coordinate_optimizer_variable_depth_radius_radius_only_seed13,skipped,no existing true wavefield GIF,,,0,0,
455,outputs/experiments/455_coordinate_optimizer_variable_depth_radius_location_only_seed13,skipped,no existing true wavefield GIF,,,0,0,
454,outputs/experiments/454_assigned_coordinate_command_variable_depth_radius_location_only_451,skipped,no existing true wavefield GIF,,,0,0,
453,outputs/experiments/453_assigned_coordinate_command_variable_depth_radius_451,skipped,no existing true wavefield GIF,,,0,0,
452,outputs/experiments/452_detection_assignment_variable_depth_radius_451,skipped,no existing true wavefield GIF,,,0,0,
451,outputs/experiments/451_detection_multi_rebar_variable_depth_radius_source_mismatch_noise10,skipped,no existing true wavefield GIF,,,0,0,
450,outputs/experiments/450_multi_rebar_center_material_radius_profile_seed55_true_state,skipped,no existing true wavefield GIF,,,0,0,
449,outputs/experiments/449_multi_rebar_material_radius_cpu_smoke,skipped,no existing true wavefield GIF,,,0,0,
448,outputs/experiments/448_coordinate_objective_diagnostic_report_447,skipped,no existing true wavefield GIF,,,0,0,
447,outputs/experiments/447_multi_rebar_coupled_source_shape_true_state_radius_objectives,skipped,no existing true wavefield GIF,,,0,0,
446,outputs/experiments/446_multi_rebar_coupled_source_shape_seed55_coordinate_aggregate_v3,skipped,no existing true wavefield GIF,,,0,0,
445,outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass,skipped,no existing true wavefield GIF,,,0,0,
444,outputs/experiments/444_multi_rebar_coupled_source_shape_seed55_coordinate_aggregate_v2,skipped,no existing true wavefield GIF,,,0,0,
443,outputs/experiments/443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication,skipped,no existing true wavefield GIF,,,0,0,
442,outputs/experiments/442_multi_rebar_coupled_source_shape_seed55_coordinate_aggregate,skipped,no existing true wavefield GIF,,,0,0,
441,outputs/experiments/441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass,skipped,no existing true wavefield GIF,,,0,0,
440,outputs/experiments/440_multi_rebar_coupled_source_shape_seed55_compact_pass,skipped,no existing true wavefield GIF,,,0,0,
439,outputs/experiments/439_multi_rebar_source_shape_seed_synthesis,skipped,no existing true wavefield GIF,,,0,0,
438,outputs/experiments/438_multi_rebar_center_source_shape_seed55_stage4c_dense_radius,skipped,no existing true wavefield GIF,,,0,0,
437,outputs/experiments/437_multi_rebar_center_source_shape_seed55_high_radius_wide_xz,skipped,no existing true wavefield GIF,,,0,0,
436,outputs/experiments/436_multi_rebar_center_source_shape_seed_replication_compact_xzr,skipped,no existing true wavefield GIF,,,0,0,
435,outputs/experiments/435_multi_rebar_source_shape_dense_synthesis,skipped,no existing true wavefield GIF,,,0,0,
434,outputs/experiments/434_multi_rebar_right_source_shape_basis_fit_stage4c_dense_radius,skipped,no existing true wavefield GIF,,,0,0,
433,outputs/experiments/433_multi_rebar_left_source_shape_basis_fit_stage4c_dense_radius,skipped,no existing true wavefield GIF,,,0,0,
432,outputs/experiments/432_multi_rebar_center_source_shape_basis_fit_stage4c_dense_radius,skipped,no existing true wavefield GIF,,,0,0,
431,outputs/experiments/431_multi_rebar_center_source_shape_basis_fit_high_radius_wide_xz,skipped,no existing true wavefield GIF,,,0,0,
430,outputs/experiments/430_multi_rebar_center_source_shape_basis_fit_high_radius_compact_xzr,skipped,no existing true wavefield GIF,,,0,0,
429,outputs/experiments/429_multi_rebar_center_source_shape_basis_fit_hard_noise_compact_xzr,skipped,no existing true wavefield GIF,,,0,0,
428,outputs/experiments/428_multi_rebar_right_source_shape_basis_fit_compact_xzr,skipped,no existing true wavefield GIF,,,0,0,
427,outputs/experiments/427_multi_rebar_center_source_shape_basis_fit_compact_xzr,skipped,no existing true wavefield GIF,,,0,0,
426,outputs/experiments/426_multi_rebar_left_source_shape_basis_fit_compact_xzr,skipped,no existing true wavefield GIF,,,0,0,
425,outputs/experiments/425_multi_rebar_left_source_shape_basis_fit_narrow,skipped,no existing true wavefield GIF,,,0,0,
424,outputs/experiments/424_source_shape_ringdown_basis_fit_matrix,skipped,no existing true wavefield GIF,,,0,0,
423,outputs/experiments/423_source_shape_ringdown_modeled_seed_amplitude_matrix,skipped,no existing true wavefield GIF,,,0,0,
422,outputs/experiments/422_source_shape_ringdown_modeled_profile_replication,skipped,no existing true wavefield GIF,,,0,0,
421,outputs/experiments/421_source_shape_ringdown_profiled_replication,skipped,no existing true wavefield GIF,,,0,0,
420,outputs/experiments/420_material_source_branch_animation_summary,skipped,no existing true wavefield GIF,,,0,0,
419,outputs/experiments/419_variable_radius_staged_pipeline_seed13_21_34_sources7_replay_plan,skipped,no existing true wavefield GIF,,,0,0,
418,outputs/experiments/418_coordinate_confidence_close14_txrx50_noise_boundary_summary,skipped,no existing true wavefield GIF,,,0,0,
417,outputs/experiments/417_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64237213134765625_objectives,skipped,no existing true wavefield GIF,,,0,0,
416,outputs/experiments/416_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6424102783203125_objectives,skipped,no existing true wavefield GIF,,,0,0,
415,outputs/experiments/415_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642486572265625_objectives,skipped,no existing true wavefield GIF,,,0,0,
414,outputs/experiments/414_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64263916015625_objectives,skipped,no existing true wavefield GIF,,,0,0,
413,outputs/experiments/413_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6429443359375_objectives,skipped,no existing true wavefield GIF,,,0,0,
412,outputs/experiments/412_coordinate_confidence_close14_sources4_txrx50_noise19p642333984375_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
411,outputs/experiments/411_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p642333984375_objectives,skipped,no existing true wavefield GIF,,,0,0,
410,outputs/experiments/410_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p642333984375_objectives,skipped,no existing true wavefield GIF,,,0,0,
409,outputs/experiments/409_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642333984375_objectives,skipped,no existing true wavefield GIF,,,0,0,
408,outputs/experiments/408_coordinate_confidence_close14_sources4_txrx50_noise19p64111328125_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
407,outputs/experiments/407_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p64111328125_objectives,skipped,no existing true wavefield GIF,,,0,0,
406,outputs/experiments/406_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p64111328125_objectives,skipped,no existing true wavefield GIF,,,0,0,
405,outputs/experiments/405_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64111328125_objectives,skipped,no existing true wavefield GIF,,,0,0,
404,outputs/experiments/404_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6435546875_objectives,skipped,no existing true wavefield GIF,,,0,0,
403,outputs/experiments/403_coordinate_confidence_close14_sources4_txrx50_noise19p638671875_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
402,outputs/experiments/402_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p638671875_objectives,skipped,no existing true wavefield GIF,,,0,0,
401,outputs/experiments/401_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p638671875_objectives,skipped,no existing true wavefield GIF,,,0,0,
400,outputs/experiments/400_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p638671875_objectives,skipped,no existing true wavefield GIF,,,0,0,
399,outputs/experiments/399_coordinate_confidence_close14_sources4_txrx50_noise19p62890625_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
398,outputs/experiments/398_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p62890625_objectives,skipped,no existing true wavefield GIF,,,0,0,
397,outputs/experiments/397_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p62890625_objectives,skipped,no existing true wavefield GIF,,,0,0,
396,outputs/experiments/396_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p62890625_objectives,skipped,no existing true wavefield GIF,,,0,0,
395,outputs/experiments/395_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6484375_objectives,skipped,no existing true wavefield GIF,,,0,0,
394,outputs/experiments/394_coordinate_confidence_close14_sources4_txrx50_noise19p609375_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
393,outputs/experiments/393_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p609375_objectives,skipped,no existing true wavefield GIF,,,0,0,
392,outputs/experiments/392_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p609375_objectives,skipped,no existing true wavefield GIF,,,0,0,
391,outputs/experiments/391_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p609375_objectives,skipped,no existing true wavefield GIF,,,0,0,
390,outputs/experiments/390_coordinate_confidence_close14_sources4_txrx50_noise19p53125_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
389,outputs/experiments/389_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p53125_objectives,skipped,no existing true wavefield GIF,,,0,0,
388,outputs/experiments/388_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p53125_objectives,skipped,no existing true wavefield GIF,,,0,0,
387,outputs/experiments/387_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p53125_objectives,skipped,no existing true wavefield GIF,,,0,0,
386,outputs/experiments/386_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6875_objectives,skipped,no existing true wavefield GIF,,,0,0,
385,outputs/experiments/385_coordinate_confidence_close14_sources4_txrx50_noise19p375_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
384,outputs/experiments/384_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p375_objectives,skipped,no existing true wavefield GIF,,,0,0,
383,outputs/experiments/383_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p375_objectives,skipped,no existing true wavefield GIF,,,0,0,
382,outputs/experiments/382_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p375_objectives,skipped,no existing true wavefield GIF,,,0,0,
381,outputs/experiments/381_coordinate_confidence_close14_sources4_txrx50_noise18p75_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
380,outputs/experiments/380_coordinate_optimizer_close14_seed21_sources4_txrx50_noise18p75_objectives,skipped,no existing true wavefield GIF,,,0,0,
379,outputs/experiments/379_coordinate_optimizer_close14_seed13_sources4_txrx50_noise18p75_objectives,skipped,no existing true wavefield GIF,,,0,0,
378,outputs/experiments/378_coordinate_optimizer_close14_seed34_sources4_txrx50_noise18p75_objectives,skipped,no existing true wavefield GIF,,,0,0,
377,outputs/experiments/377_coordinate_optimizer_close14_seed34_sources4_txrx50_noise20_objectives,skipped,no existing true wavefield GIF,,,0,0,
376,outputs/experiments/376_coordinate_confidence_close14_sources4_txrx50_noise17p5_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
375,outputs/experiments/375_coordinate_optimizer_close14_seed21_sources4_txrx50_noise17p5_objectives,skipped,no existing true wavefield GIF,,,0,0,
374,outputs/experiments/374_coordinate_optimizer_close14_seed13_sources4_txrx50_noise17p5_objectives,skipped,no existing true wavefield GIF,,,0,0,
373,outputs/experiments/373_coordinate_optimizer_close14_seed34_sources4_txrx50_noise17p5_objectives,skipped,no existing true wavefield GIF,,,0,0,
372,outputs/experiments/372_coordinate_confidence_close14_sources4_txrx50_noise16p25_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
371,outputs/experiments/371_coordinate_optimizer_close14_seed21_sources4_txrx50_noise16p25_objectives,skipped,no existing true wavefield GIF,,,0,0,
370,outputs/experiments/370_coordinate_optimizer_close14_seed13_sources4_txrx50_noise16p25_objectives,skipped,no existing true wavefield GIF,,,0,0,
369,outputs/experiments/369_coordinate_optimizer_close14_seed34_sources4_txrx50_noise16p25_objectives,skipped,no existing true wavefield GIF,,,0,0,
368,outputs/experiments/368_coordinate_confidence_close14_sources4_txrx50_noise15p625_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
367,outputs/experiments/367_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p625_objectives,skipped,no existing true wavefield GIF,,,0,0,
366,outputs/experiments/366_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p625_objectives,skipped,no existing true wavefield GIF,,,0,0,
365,outputs/experiments/365_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p625_objectives,skipped,no existing true wavefield GIF,,,0,0,
364,outputs/experiments/364_coordinate_confidence_close14_sources4_txrx50_noise15p46875_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
363,outputs/experiments/363_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p46875_objectives,skipped,no existing true wavefield GIF,,,0,0,
362,outputs/experiments/362_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p46875_objectives,skipped,no existing true wavefield GIF,,,0,0,
361,outputs/experiments/361_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p46875_objectives,skipped,no existing true wavefield GIF,,,0,0,
360,outputs/experiments/360_coordinate_confidence_close14_sources4_txrx50_noise15p361328125_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
359,outputs/experiments/359_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p361328125_objectives,skipped,no existing true wavefield GIF,,,0,0,
358,outputs/experiments/358_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p361328125_objectives,skipped,no existing true wavefield GIF,,,0,0,
357,outputs/experiments/357_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p361328125_objectives,skipped,no existing true wavefield GIF,,,0,0,
356,outputs/experiments/356_coordinate_confidence_close14_seed34_noise15p361328125_sources4_5_7_aggregate,skipped,no existing true wavefield GIF,,,0,0,
355,outputs/experiments/355_coordinate_optimizer_close14_seed34_sources7_txrx45_noise15p361328125_objectives,skipped,no existing true wavefield GIF,,,0,0,
354,outputs/experiments/354_coordinate_optimizer_close14_seed34_sources5_txrx45_noise15p361328125_objectives,skipped,no existing true wavefield GIF,,,0,0,
353,outputs/experiments/353_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p361328125_objectives,skipped,no existing true wavefield GIF,,,0,0,
352,outputs/experiments/352_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p37109375_objectives,skipped,no existing true wavefield GIF,,,0,0,
351,outputs/experiments/351_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3515625_objectives,skipped,no existing true wavefield GIF,,,0,0,
350,outputs/experiments/350_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p390625_objectives,skipped,no existing true wavefield GIF,,,0,0,
349,outputs/experiments/349_coordinate_confidence_close14_sources4_txrx45_noise15p3125_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
348,outputs/experiments/348_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15p3125_objectives,skipped,no existing true wavefield GIF,,,0,0,
347,outputs/experiments/347_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15p3125_objectives,skipped,no existing true wavefield GIF,,,0,0,
346,outputs/experiments/346_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p46875_objectives,skipped,no existing true wavefield GIF,,,0,0,
345,outputs/experiments/345_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3125_objectives,skipped,no existing true wavefield GIF,,,0,0,
344,outputs/experiments/344_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p625_objectives,skipped,no existing true wavefield GIF,,,0,0,
343,outputs/experiments/343_coordinate_optimizer_close14_seed34_sources4_txrx45_noise16p25_objectives,skipped,no existing true wavefield GIF,,,0,0,
342,outputs/experiments/342_coordinate_optimizer_close14_seed34_sources4_txrx45_noise17p5_objectives,skipped,no existing true wavefield GIF,,,0,0,
341,outputs/experiments/341_coordinate_confidence_close14_sources4_txrx45_noise15_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
340,outputs/experiments/340_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15_objectives,skipped,no existing true wavefield GIF,,,0,0,
339,outputs/experiments/339_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15_objectives,skipped,no existing true wavefield GIF,,,0,0,
338,outputs/experiments/338_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15_objectives,skipped,no existing true wavefield GIF,,,0,0,
337,outputs/experiments/337_coordinate_optimizer_close14_seed34_sources4_txrx45_noise20_objectives,skipped,no existing true wavefield GIF,,,0,0,
336,outputs/experiments/336_coordinate_optimizer_close14_seed34_sources3_txrx45_objectives,skipped,no existing true wavefield GIF,,,0,0,
335,outputs/experiments/335_coordinate_confidence_close14_sources4_txrx45_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
334,outputs/experiments/334_coordinate_optimizer_close14_seed21_sources4_txrx45_objectives,skipped,no existing true wavefield GIF,,,0,0,
333,outputs/experiments/333_coordinate_optimizer_close14_seed13_sources4_txrx45_objectives,skipped,no existing true wavefield GIF,,,0,0,
332,outputs/experiments/332_coordinate_optimizer_close14_seed34_sources4_txrx45_objectives,skipped,no existing true wavefield GIF,,,0,0,
331,outputs/experiments/331_coordinate_confidence_close15_sources4_txrx45_seed_replicates,skipped,no existing true wavefield GIF,,,0,0,
