run_number,run_dir,summary_path,status,reason,animation_path,context_summary_path,figure_notes_path,width_px,height_px,frame_count,unique_colors_midframe,nonwhite_fraction_midframe
1094,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6807144022666252
1093,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6828867495059476
1092,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6808627416077018
1091,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6815648811554645
1090,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.682893342365551
1089,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.681882986631329
1088,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,254,0.6808330737394864
1087,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.683015310268214
1086,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6819967134594876
1085,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6804951896848118
1084,outputs/experiments/1084_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources9_txrx60_ringdown050_objectives,outputs/experiments/1084_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1084_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources9_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1084_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources9_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1084_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6806435290258885
1083,outputs/experiments/1083_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources7_txrx60_ringdown050_objectives,outputs/experiments/1083_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources7_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1083_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources7_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1083_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources7_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1083_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources7_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6813456685736513
1082,outputs/experiments/1082_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1082_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1082_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1082_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1082_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6826741297837378
1081,outputs/experiments/1081_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources9_txrx60_ringdown050_objectives,outputs/experiments/1081_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1081_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources9_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1081_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources9_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1081_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6819588045167682
1080,outputs/experiments/1080_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx52p5_ringdown050_objectives,outputs/experiments/1080_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx52p5_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1080_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx52p5_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1080_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx52p5_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1080_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx52p5_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6821846099581848
1079,outputs/experiments/1079_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1079_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1079_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1079_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1079_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6816637740495157
1078,outputs/experiments/1078_coordinate_optimizer_variable_depth_radius_seed4807526976_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1078_coordinate_optimizer_variable_depth_radius_seed4807526976_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1078_coordinate_optimizer_variable_depth_radius_seed4807526976_target1_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1078_coordinate_optimizer_variable_depth_radius_seed4807526976_target1_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1078_coordinate_optimizer_variable_depth_radius_seed4807526976_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6806336397364834
1077,outputs/experiments/1077_coordinate_optimizer_variable_depth_radius_seed4807526976_target2_sources5_txrx60_ringdown050_objectives,outputs/experiments/1077_coordinate_optimizer_variable_depth_radius_seed4807526976_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1077_coordinate_optimizer_variable_depth_radius_seed4807526976_target2_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1077_coordinate_optimizer_variable_depth_radius_seed4807526976_target2_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1077_coordinate_optimizer_variable_depth_radius_seed4807526976_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,254,0.6828076351907068
1076,outputs/experiments/1076_coordinate_optimizer_variable_depth_radius_seed4807526976_target0_sources8_txrx60_ringdown050_objectives,outputs/experiments/1076_coordinate_optimizer_variable_depth_radius_seed4807526976_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1076_coordinate_optimizer_variable_depth_radius_seed4807526976_target0_sources8_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1076_coordinate_optimizer_variable_depth_radius_seed4807526976_target0_sources8_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1076_coordinate_optimizer_variable_depth_radius_seed4807526976_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6817972794564846
1075,outputs/experiments/1075_coordinate_optimizer_variable_depth_radius_seed2971215073_target1_sources5_txrx60_ringdown050_objectives,outputs/experiments/1075_coordinate_optimizer_variable_depth_radius_seed2971215073_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/1075_coordinate_optimizer_variable_depth_radius_seed2971215073_target1_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/1075_coordinate_optimizer_variable_depth_radius_seed2971215073_target1_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/1075_coordinate_optimizer_variable_depth_radius_seed2971215073_target1_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6804951896848118
